Amount,Merchant Category Code (MCC),Card_Type,Class,Transaction_Type
0.38538499247178604,8466,1,1,1
0.45120263739398453,4885,2,1,1
-0.035790049131702466,7460,2,1,1
-1.5426564656909558,7288,0,0,0
-0.5800139722900831,6049,2,1,1
-1.0736359724389672,1009,0,0,0
-0.6850286399656544,1380,1,1,0
1.3319159107676333,9110,2,0,0
1.233909571527396,3073,1,1,0
-0.3513095434681882,6669,2,1,0
-1.4554141471154105,4232,2,0,1
1.5641141670395915,6839,2,1,0
0.6067916633654423,5571,2,0,0
1.5555346499284894,2791,2,0,0
-0.9148701132239606,8715,2,0,0
0.18539610405307397,9450,2,0,0
0.9584967354934122,6580,1,1,0
-0.032647671780166275,8866,2,0,0
0.9116918517836884,9433,2,1,0
-0.21581519371839616,5626,1,0,0
0.06456618194378445,3292,1,0,0
0.9930215392898956,7287,0,0,1
-1.0492067450021338,4402,2,0,0
1.5239730528450772,5233,2,1,0
0.253294884852825,1694,0,1,1
0.24968390736991913,7379,1,1,1
0.26592641486459223,3445,1,1,1
0.5607723739936028,6230,1,0,1
-1.3904510083151211,4149,0,0,1
-0.6757668961927056,1235,1,1,0
0.5241319784275543,1509,2,0,0
1.2016657477821373,4619,1,1,0
-0.6943110572738108,5172,0,1,1
-0.2781183376553237,2597,0,0,1
-1.6793912275531964,7700,0,1,1
0.5223609455781139,3689,0,1,0
-0.7508876319582677,9935,2,1,0
-1.0176313655619171,2316,2,1,0
-1.544579104465251,7408,1,1,0
1.3272161270971334,5270,2,0,1
-1.1422652181493822,9486,0,1,0
-1.4433339113758428,5168,2,1,1
0.1491278321207603,3177,0,1,1
-1.1587075698177274,8183,1,1,0
-0.708692946599811,5596,2,0,1
-1.5169316967144542,8678,1,1,1
-1.335790181226557,1066,0,0,0
0.15874102599223613,8283,1,1,1
1.3383040331467428,1314,0,1,1
-1.055050464287447,1287,2,1,0
1.2869234069777649,2410,0,0,0
-1.6118301144951674,5407,1,1,0
0.09014623617383362,9839,2,0,0
0.2566233240212284,4552,1,1,0
1.295964633041834,5923,0,1,1
1.2466927074640182,8165,2,0,0
0.5837682363227176,4712,2,1,1
-1.0191129689184528,5615,2,1,0
0.23517108565427164,4001,1,1,0
-1.462388019658732,8926,1,0,0
-0.09825169017188727,7305,2,0,1
1.1480592709891542,6471,2,0,1
1.176574967218665,5507,0,1,0
-1.7155974788798878,5431,0,1,0
-0.14314082628571853,6060,2,1,1
-1.136111395835957,3824,0,0,0
0.5151734465043151,5580,0,0,0
0.7522713306204449,3534,0,1,0
0.939842315557867,1722,2,1,1
1.188751679455868,7324,2,1,0
-1.0482764359177976,2596,1,1,1
-0.6653681079833456,5640,1,0,0
1.3886716560905548,6007,0,0,1
-0.049799814823968065,1703,0,0,0
-1.3874809104236472,1697,0,1,0
0.8864908123657761,6581,0,0,0
0.1372612229116694,6250,2,1,0
-1.4444364999202415,1709,2,0,0
-0.6411731806121971,6806,1,1,0
-0.6016178165818947,8746,0,0,0
1.373896969595613,8821,1,1,1
0.262784037513056,3984,1,0,1
-0.48747233752302194,6250,0,1,0
0.2937185373618413,9270,2,1,0
0.6551057151453118,4009,1,0,0
-1.6091770108102084,7985,0,0,1
-0.8242028789823771,2229,1,1,0
1.668770493438233,8601,0,1,0
0.6168665661898854,8557,2,0,0
-0.9270881725315784,6764,1,1,0
-1.5759477485533933,4882,0,0,1
-1.4897597802734293,6328,1,1,0
-1.6056349451113276,5143,2,0,1
0.25579638261292953,8534,2,1,1
0.8231815563820848,1288,1,1,1
-1.4513896989283557,4148,1,0,1
1.5066279568060055,2897,1,0,1
0.011076855183643524,9256,0,1,1
-0.20170206035009314,1234,2,0,0
0.19643577185386568,5868,2,1,0
-1.1373242432347956,1195,2,1,1
-1.010933140154695,7158,2,0,0
-0.056704775583264755,1864,1,0,0
1.3600870480770195,9314,0,0,1
0.8428420883643934,5620,2,0,1
0.6864330121630392,2939,2,0,0
-0.13609804195837183,4106,0,0,0
-0.6590282238530532,6299,0,0,1
-1.290342859662124,9738,0,0,1
-0.19340508155349312,6034,1,1,1
1.5008807140183273,5062,1,1,0
0.21168594965857992,2524,2,0,1
0.024969470843067033,9209,1,1,0
1.0952590620692624,9256,1,1,0
-1.5067809909275838,4984,2,0,0
0.9165018943086276,5338,1,0,0
-1.2665200559247103,6829,1,1,0
0.08684536171904012,5163,1,1,1
1.1082144774659473,9744,1,0,1
-1.1534771654102363,1306,2,0,1
1.5725420782258386,7293,1,0,1
-0.04891085281004666,6369,2,0,0
0.23140850224651113,6138,2,0,0
0.49006199240563525,2958,0,0,1
1.4695603081790025,5136,0,0,0
1.4411273060903216,9109,2,0,0
-0.2766436254771905,3939,0,1,0
-0.04262609810697429,3175,0,1,0
-1.2166968360746953,1928,0,1,0
0.38312468595576893,6142,1,1,1
1.217005510906084,9884,2,0,1
0.452077817051101,7772,1,0,0
-1.1621669413757783,4702,1,1,1
0.023026158533564257,7435,2,1,1
-0.2704691296285579,3739,1,0,0
-1.2256209121059218,9023,0,0,0
-0.6657609051522876,6123,0,1,1
1.0224951093173527,6575,0,0,0
-0.6571124762571605,6269,2,0,1
-0.6165096531096793,5926,1,0,1
0.40002874657708093,6642,1,0,0
-1.3409378914932182,4352,0,0,0
1.716168018490571,1772,0,0,1
0.9059928472448278,3204,2,0,0
0.1509402120406154,4476,2,1,0
-1.4877544473583044,4017,1,0,1
-0.7060949723420715,8854,1,1,0
0.8866010712202158,5038,0,1,1
-0.3373824719167524,3769,0,1,1
1.3955903992066565,7981,0,0,1
-0.10475007140543716,7189,2,1,0
0.9033466347382708,4328,2,1,1
1.6614382796179816,4102,2,0,0
-0.19775341512546538,4460,2,1,0
0.7960923340818898,4017,2,1,1
-0.18807820064836703,9529,0,0,0
-0.7353549158390514,7441,0,0,1
0.11521634320209856,9484,0,1,0
-0.12600935677712405,1401,2,0,1
-0.8387088095196221,3071,0,0,1
-0.48626638130258587,1728,0,1,1
0.7375931206231375,8299,0,1,0
-1.4943286315542814,8182,1,1,0
-0.8755283757241354,7757,0,0,1
0.38563996607267814,2755,1,1,1
-0.8563157703379884,9864,0,0,1
1.5264607682483766,5123,2,1,1
1.5747472553146364,2312,1,0,0
-0.7835724911212859,9210,0,1,1
-1.265575964483569,6557,1,0,0
0.04518818827597751,2546,0,1,0
0.26379014955981983,5523,0,1,0
-0.6556377640790272,1354,2,0,1
-0.29264494172777616,2638,1,1,1
-0.47111957117390907,7953,2,1,1
1.2000187561439415,6206,1,0,0
0.12673839349106455,7204,1,1,0
1.6139098221759967,1008,0,1,0
-1.321580571360619,7414,1,0,0
1.3813670069839132,8524,2,1,0
-0.350172499031777,3368,0,1,0
-1.1413004531730335,7054,1,1,1
0.9511920863867707,2796,1,1,1
-1.461078695762259,1001,2,1,1
-0.3510201139752835,6325,2,0,0
-1.1142594691216559,3666,1,0,1
-0.038484499887076626,7093,0,1,0
-1.1214262946602471,4285,0,1,1
1.173852951749681,1083,1,0,0
0.019525439905098516,5238,0,0,1
1.2587660520251833,7872,2,0,1
-0.19289513435170857,8423,2,1,1
-0.543573420897707,9416,1,1,0
0.861937543717698,3896,0,0,0
0.31951910930077027,3336,2,0,1
0.6965975003067144,8994,0,1,1
1.6809127497834233,4434,0,1,1
-0.012139524854351099,6996,2,1,0
0.6901404661435798,1722,2,0,1
1.2141456718690495,7175,2,0,0
0.3532376452241621,8517,1,0,1
1.5379070155749157,2212,0,1,1
0.6827186670040962,8495,0,0,1
-0.505313598407073,1169,2,1,0
1.3233777407269458,7233,1,1,1
0.8454745185141455,5949,2,0,0
1.115395085361343,5867,0,1,1
-0.5321960853551932,5442,0,0,1
-0.005172543489431888,2493,2,1,1
-0.3925877020991135,9158,0,0,0
1.531043401886034,3632,1,0,0
1.2168607961596316,5395,1,0,1
-1.2802610656592788,1901,0,0,0
-0.09858246673520689,7536,2,0,1
0.8380596105530642,2793,2,0,1
0.4631726142791126,6003,0,1,1
-0.08848689037555678,3207,1,0,1
-0.56805777776176,7027,2,0,1
0.27343779932330825,7149,1,1,0
-1.645693365165012,4119,0,1,1
0.42577418908879006,9542,1,0,1
0.30502696112033006,5685,2,0,0
-0.7508945231366702,4468,0,0,1
0.43992866952750803,7925,1,1,1
1.106408988724494,7013,2,1,0
1.2831125853211864,6442,1,1,1
0.9301877746159759,3427,2,1,1
0.26966832473714514,8364,0,1,0
-0.9725768411664262,4328,0,1,0
0.8562109744652274,2067,0,0,0
-0.9801364638739596,8363,1,1,0
1.437137313795279,2117,2,0,1
0.7670529082937896,3616,1,1,0
1.059066593099376,8144,2,0,1
0.6354038360925879,8424,2,0,0
-0.07926649367302278,5901,1,0,1
-0.03067679475705356,9261,0,1,0
-0.6023069344221439,1643,0,0,1
-1.1125573480562405,9710,2,0,1
0.003152000020778053,3539,1,1,1
0.6015612589579513,2732,1,1,0
1.4154232106490274,4371,2,1,0
-0.568491922001117,3409,0,0,1
-1.1072580318647243,8907,2,1,0
1.2690270166664936,6461,2,0,1
1.4576247871858872,9855,0,1,0
0.4937418816725659,4019,1,0,1
-1.1505139586971649,2879,1,0,1
0.4883047419129997,5175,1,0,1
1.4101101121007062,3476,2,1,0
1.6071840320551647,2450,2,0,1
-1.0605909717230504,4391,1,1,1
1.2219602681774753,3337,0,0,0
-0.3211123997084694,1236,1,0,0
-1.5616278798330154,8078,0,0,1
1.5638247375466867,9468,1,1,1
-1.3016581745990154,2455,2,1,1
1.3480826152998788,1616,1,0,1
1.0198833527028084,2425,0,1,1
0.6966112826635195,6184,2,0,1
0.44052131087012236,6000,0,1,1
-1.5648942983957963,3941,2,0,1
1.4608085116078382,9403,1,1,0
0.018919016205679172,3843,0,0,1
-0.45176914221971237,6097,2,1,0
1.1106057163716114,8534,0,1,0
-1.4271603156651946,1783,1,0,1
1.505180809341482,1307,2,0,0
1.650970579624597,1966,1,0,0
1.1045208058422114,3485,0,0,0
1.4871603778189664,3167,2,1,0
-1.520756300727837,9002,1,1,1
1.0799813195509387,6682,0,0,1
1.0766459892041325,4243,1,1,0
0.4407693932926119,6398,2,1,0
-0.5334364974676417,2443,0,0,1
0.8424837470874639,3046,2,1,0
-0.6276940356569234,1004,0,0,1
0.25401156740668407,4096,1,0,0
-0.36075734905800433,8952,2,1,1
-0.18889135969986093,6814,2,0,0
-0.7161560928097096,1092,2,1,1
-1.3975902691401028,4479,1,0,1
-1.0185892393598635,1564,1,0,0
0.3841101244673251,1148,1,1,1
-1.3574009166967709,1306,1,1,0
-0.8055277855116245,7945,2,1,1
1.2010731064395233,3561,1,0,1
0.8726602173119751,1489,0,0,1
-0.5230859475070991,1047,2,0,0
-1.3174803202111365,9906,2,1,1
0.9698396151439133,5069,0,1,1
0.961356574530446,2862,0,1,1
0.9121466695582527,2284,0,1,0
1.1644947314790965,5963,2,0,1
1.4474258431501994,1828,1,0,0
-0.3208574261075773,4832,2,1,0
1.338965586273382,9612,1,1,1
1.4414856473672515,7371,2,1,0
0.2933188490144968,9415,2,1,0
-0.06509133969909722,6693,2,1,0
1.329531563040371,6447,1,1,1
-0.3660773387847278,2806,0,1,0
-1.597586048737217,6968,1,1,1
0.9760416757061557,8430,0,1,0
-0.4906698443017781,8184,1,1,0
0.9079430507327328,2382,1,0,1
-0.4876583993398892,7096,0,1,1
0.9604124830893047,5605,1,0,0
0.07569543506380833,1566,2,0,1
-1.5139478164661753,8748,0,0,0
-0.1313844759310677,3760,1,0,1
-1.439385266151215,2462,1,0,0
0.10394926651402435,5456,1,0,0
1.1903711063804532,5443,2,0,1
-0.013545325248459384,5589,2,0,1
0.8314027322162573,5046,1,0,1
0.4334785265427757,3613,0,0,1
-0.12374215908270429,4118,2,1,1
-0.19676797661390885,6720,0,1,0
1.1500852774394865,9657,1,1,1
0.5834788068298129,1328,2,1,0
-0.40076063968446873,9486,2,0,1
-1.5630888096543436,1696,0,0,0
-0.057283634569074156,5609,1,1,0
0.9117745459245182,8025,2,0,0
1.6914011233120159,5319,2,1,0
-1.380789576194828,3631,0,1,1
1.0937981322479342,7260,1,0,1
0.7663568992751381,8701,1,1,0
0.15228399182910146,4368,1,1,0
1.0170304048441765,5135,0,1,0
0.6297117227321299,3451,0,0,1
0.9309595865970552,2676,2,0,1
0.8651763975668694,4376,1,1,0
0.9664422641914849,5952,1,1,1
1.615625725598217,5583,2,0,0
-0.796762206583655,1422,1,1,1
-0.6742990751929748,9047,0,1,0
-1.6170605189026588,3962,0,0,1
0.5494088208078938,2025,2,1,0
-0.9765737246398714,3431,2,1,0
1.0854322416673094,1200,1,0,0
-1.389355310949125,7258,2,0,0
0.2090604106872306,8056,0,1,1
1.2972946304735145,8156,2,0,1
-0.566431459658772,4210,2,0,1
-0.27292238913984496,1480,0,1,1
0.9522326543255472,8490,0,0,1
1.2725001705813495,2211,1,1,0
-0.3708598165960571,2834,0,1,1
1.3919863129021537,4416,0,1,0
-1.5709447530331841,6066,2,0,1
-1.0507710424994996,3691,1,1,0
0.8466253453073616,8840,2,0,1
-0.3208091878587599,6259,2,0,1
1.2669527719673437,1535,0,1,1
-1.6129120295043589,2273,2,1,0
0.8916867608812548,9413,1,1,1
0.6186031431473134,9008,2,0,1
0.4070439661908177,7146,0,1,0
-1.7148325580772112,4217,2,1,0
1.7196480635838294,2199,1,1,1
-0.6600550094350245,9681,0,1,0
-0.8867541053417944,8746,2,1,1
-1.496382202718224,7202,2,1,0
-0.8917846655756133,5140,0,0,1
1.3215309049150779,9644,1,0,1
1.458017584354829,8962,1,1,1
1.3908975067145593,2177,2,0,1
1.640234123673515,4383,2,0,1
0.7870442168394182,8717,2,0,1
1.4466747047043276,6169,0,1,1
1.1935272660887943,2501,2,0,1
-0.9641006917313614,7560,0,0,0
-1.20857902791656,5773,2,1,1
0.8597185842720958,3964,2,1,1
1.4383157053021052,6035,1,0,0
1.1048033441567133,1751,1,0,0
-0.2152638994461967,1137,0,0,0
-1.6766554297274072,3141,2,1,1
1.5612336544673497,4724,2,1,0
-0.2907843235591035,8135,0,1,0
0.17476301577802936,2171,0,1,0
-0.9796058431369677,5276,1,0,1
-1.2311476371847203,9085,2,1,0
0.6598192811726162,1050,1,1,1
-1.0592471919345645,5868,0,0,0
-0.24832088224294932,6710,2,1,1
-0.8749977549871436,7114,0,0,1
0.8959799650260072,9113,0,1,1
-0.3823543021714133,1017,1,1,1
1.4218113330281377,1945,1,0,1
1.3201940163049948,2141,1,0,0
-0.8698500447204822,6999,0,1,0
-0.719050387738756,2335,1,0,0
-1.282672978100151,4555,1,1,1
-1.0611353748168473,2518,1,0,1
-1.5130588544522539,1837,0,1,0
-1.3342327749075937,3506,1,1,0
1.561199198575337,8378,2,0,1
0.35782027886181916,1403,2,0,1
-0.6584149089752314,7600,2,0,0
-0.026190637617031616,8433,2,0,0
-0.010327144934495703,9128,0,0,0
0.3428181834795947,6549,0,0,0
-1.0319305607470874,6626,1,0,0
0.607584148881729,4423,1,1,1
1.0982153776039316,8993,1,0,1
-0.6963853019729608,2701,1,1,1
-0.291170229549643,5465,0,0,1
0.6480284749259528,7975,2,1,0
0.760850847731547,7812,2,0,1
1.1992951824116798,2056,0,1,0
0.2750641174262964,2850,0,1,1
0.0372150948642948,8087,1,0,1
-0.7125313329699988,1668,1,1,1
1.1870219936768422,8108,0,0,0
-0.4256171201822563,5068,2,0,1
0.003627491330550019,3995,0,0,0
0.4102070170775612,4064,1,1,1
1.418662064498199,2270,2,1,1
1.5658851998890317,6014,0,0,0
-0.9201349735234643,8546,2,1,1
-0.516511763311122,6801,2,0,0
1.4465920105634977,9010,0,1,0
1.4256083723279107,9180,2,1,1
0.6553882534598139,2840,1,1,1
-1.5435661012400845,4174,2,0,1
-0.33013295223733113,3039,0,1,1
-1.5471219492957702,6874,0,1,0
-0.639588209579624,3541,2,0,0
1.100448119406339,5014,1,0,1
-1.3030846485283314,2200,2,0,1
-1.0876526293096354,8776,2,1,1
-0.9194527468616176,2493,2,1,0
-0.22083197159540996,9621,0,0,0
-0.558554842744724,5100,2,0,0
0.29896272412613756,2311,1,1,1
0.13329190415183434,4559,1,1,0
-0.19757424448700042,4839,2,1,0
0.7705811916358656,4953,1,0,0
0.48595485007775013,3165,1,0,0
0.10951044748483528,6177,2,0,0
-1.6206852787423693,8470,2,0,0
-1.7129030281245134,3862,2,1,1
-0.8141831055851542,4578,1,1,1
-0.7894437751202089,9917,0,1,0
0.696480350273872,5555,1,0,1
-0.40977430103492785,7922,2,0,0
0.5999004849629506,6839,0,0,1
0.5783793348119689,2471,1,0,1
0.690340310317252,2215,2,1,1
1.43199649470702,5433,2,1,1
-0.4236669166943512,2265,0,1,1
-1.335707487085727,7255,2,1,0
1.1657351435915453,3483,1,0,1
-1.4560550267068424,6140,0,0,1
-1.3818646000256167,3668,0,1,1
1.5038714854450088,8284,1,1,1
-1.272136366322741,1438,2,1,0
-0.326039592266251,3222,2,0,0
-0.8434361579037314,5906,0,0,0
1.6665722075278384,1293,2,0,1
1.3615341955415423,6722,0,1,0
1.1479490121347145,2236,0,1,0
-0.6856626283786837,8784,0,0,0
-0.4913727444988323,5203,1,0,0
-0.3932561464041552,3629,2,1,0
0.6735671820855871,5766,0,1,0
-0.830480742507047,3915,2,1,0
-1.620692169920772,9859,1,0,1
0.9956884253316598,1814,0,1,1
-1.046333123608295,4264,0,1,0
0.09731306171242507,2383,2,1,1
1.3809604274581668,3569,1,0,1
1.168767262088642,7697,0,1,1
-0.32747295737396925,8355,2,0,0
0.8969998594295759,1475,2,0,0
-0.4823177360779581,4872,1,0,0
0.8061258898359178,5856,1,1,1
1.2438397596053863,3446,0,0,1
1.1659349877652174,3921,2,0,0
0.3946536274231376,1392,1,1,1
-1.1567918222218347,6187,1,0,1
0.7024687843056374,6448,2,1,1
0.4738815055165847,8413,1,0,0
-0.05822083483181312,6957,1,1,1
-0.17231807564186824,3352,0,0,0
-0.6710877860574137,4685,0,0,1
-0.09904417568817389,6276,1,1,0
1.024603809908515,7449,0,0,0
-0.31524800688794896,4173,2,1,1
0.787126910980248,6448,0,1,0
-1.6043187300364514,9267,1,1,1
-1.2257587356739719,3866,2,0,0
-1.5465706550235712,8461,2,1,0
1.4774507074498555,7921,0,1,0
0.2958479114882113,8260,2,0,1
-0.5244986390796099,3440,0,1,1
1.2180047317744451,5212,0,0,0
1.430638932561729,9480,0,1,0
-0.9167169490358283,6318,2,1,1
-0.3636378616302458,5223,1,0,0
-0.28112289143881014,4596,0,1,0
1.5771591677555086,3388,0,0,0
1.017361181407496,5117,1,0,0
-0.177176356415625,5526,0,0,0
-0.7053507250746025,1400,0,1,1
0.3679572022918845,1050,0,1,1
1.5105628196738283,4833,0,1,0
-1.3565670841100694,3886,1,1,1
0.8505533169967817,8419,2,0,1
1.5209409343479805,6386,2,0,1
0.5868761577822412,1059,0,1,0
-0.3461962890935393,9515,0,1,1
0.8623372320650425,7311,0,0,0
1.3356647118185885,7711,2,0,0
-0.47573666070357856,9675,0,1,0
0.4428229644565544,3446,2,0,1
-1.5841689243875658,4130,1,1,1
-0.24841735874058443,2796,0,1,1
-1.279999200879984,4461,2,0,1
-0.9798401432026524,6083,2,0,0
1.7033090795915216,8186,1,1,0
-1.0899680652528725,8772,0,0,0
1.4859061833497131,3815,2,1,1
-0.002712392799742233,3714,0,1,0
-1.0911878038301135,5964,0,0,0
0.12057767999923694,8609,2,1,1
0.4510992697179471,7540,1,0,0
1.3569308883686777,5919,1,0,0
0.0030968705935581695,2561,0,0,1
1.5608890955472252,9637,2,0,0
-1.342233433032887,5669,1,1,0
-0.8631104722428453,6805,2,0,0
0.49830384177501535,4111,0,1,1
-0.07852224640555373,7295,0,0,0
1.4636132212176522,6811,1,1,0
1.6434316304522707,3203,1,0,0
-0.4813598622800118,6324,1,0,0
-0.2038796727252804,3038,1,0,0
-0.7279951373051902,3393,2,0,1
0.9357076085163719,3444,0,0,1
-1.0487105801571546,3888,2,1,0
1.139128303779525,4516,2,1,1
-1.0128213230369778,2724,0,0,1
-0.8306392396103043,6309,0,1,0
0.7636969044117762,8878,2,1,0
-1.096873026012169,1265,0,0,1
-1.6251852182391966,5951,2,0,1
0.15374492165042963,8043,0,0,0
1.3021391288904665,7011,0,0,1
0.7662052933502831,1167,2,0,0
-0.5612768582137083,9763,2,1,1
-0.5156296924756032,7133,0,0,1
-1.301582371636588,1335,1,1,1
0.7212954837012449,4631,0,0,0
0.31469528441902606,2702,1,1,1
-1.3469676725953985,6581,1,0,0
0.16384049801008005,1497,2,0,1
-0.7843443031023649,9040,2,1,1
0.2134018530808005,5049,2,0,1
-1.491131124775525,2896,2,1,0
0.7381788707873496,3648,2,0,0
-1.2496642335522157,3240,2,1,0
0.6197470787621269,3708,1,0,1
1.1787525795938523,7755,0,0,0
1.326196232693565,5580,2,0,0
1.2967777920933274,3876,1,0,0
-0.8003800752449631,7714,2,0,1
1.1473012413648798,2328,0,0,1
-0.9075378994037093,2328,1,0,0
0.6412337730210959,9679,1,1,1
-1.6214708730802536,9438,2,0,0
-0.769714331353875,6808,0,0,1
0.6866052916231015,1700,1,0,1
-1.0240332702978319,5062,2,1,1
-1.4238249853183889,7462,0,1,0
-0.2857330897900771,9415,1,1,1
-0.2941541097979219,2555,0,0,1
-1.6406076755039731,5810,1,0,1
1.5398710014196255,9888,0,1,0
-0.878298629441937,1996,2,1,0
0.014977262159454049,5872,0,1,1
1.711027199402312,2166,2,0,0
1.1452338878441324,8161,2,0,0
0.2756085205200932,4905,0,1,0
1.4748871890841284,3061,0,0,0
0.09628627613045364,3431,2,1,0
1.2715560791402083,8016,1,0,0
-0.26329541291156383,3667,0,1,0
-1.0624033516429057,9057,1,1,0
-0.13304524992606812,9328,0,0,0
-0.8634894870549824,2853,0,0,1
-0.24040980943688914,8327,2,0,1
-1.0370507063001386,5324,2,0,0
-1.446538309333001,8183,2,0,1
-0.21788943841754602,2049,0,0,1
0.28860528298719235,8491,2,1,0
-0.31177485297309315,6711,2,1,1
1.262135838264002,8056,0,1,0
-1.6807212249848773,3068,1,1,1
1.6329570392804835,8032,1,1,0
-0.3995960305344476,4558,0,1,0
1.2582561048233991,3554,2,1,0
-0.8989859470062171,6411,1,1,1
-0.142306993699017,3006,2,0,0
-0.6601859418246718,7783,2,1,1
0.9380850650652315,2672,0,0,0
1.528190454027402,6661,0,1,1
0.4352219946786062,7641,2,1,1
-1.50375576360889,7181,2,1,1
-0.6329588959564271,2312,0,1,1
0.592630291748322,9027,1,0,0
1.2571259515653903,1633,0,1,1
1.5812042894777711,7394,0,1,0
1.612138789326556,1919,0,1,0
0.7690237853169023,9581,0,0,0
0.08326194894974423,9993,2,1,1
-0.18551468228263993,1539,2,1,1
0.7978220198609152,6861,1,1,1
-1.5311068506883796,9851,1,0,0
0.2996518419663867,6373,0,1,0
1.6396345911524983,7349,2,1,1
-1.676875947436287,7684,2,0,1
-1.5336565866973015,6147,2,1,1
1.2169641638356687,6733,0,0,0
0.5564653874920454,4817,0,0,0
0.5611100417353247,9050,0,0,0
0.20369907389009193,3087,0,1,1
0.7443395842791769,9586,2,1,1
-0.9519239794941585,8783,1,0,0
-1.0252805735886827,1749,0,0,0
-1.354823615974239,1593,2,0,0
0.3371949819031616,8888,0,1,1
0.9101826837135427,9543,2,0,1
-0.8824126629482246,1407,0,1,0
-0.4248246346659697,4862,0,1,0
1.2465066456471505,4834,0,0,0
-0.36365164398705074,8431,1,0,1
1.585008219955946,9168,2,0,0
-0.8997922148793086,3144,2,1,0
-1.2303827163820438,9380,1,1,0
-0.2985989198675289,2002,1,1,1
1.1844378017759079,5085,2,1,0
-0.2232094281442698,7178,2,1,0
-1.224304697031046,3542,0,1,0
-0.45707534958963103,4433,2,1,1
1.1703660154780198,8898,0,0,0
-0.23035558014765364,6058,1,0,0
1.3476346887037165,8129,1,0,0
1.4687333667707037,3887,2,1,0
-0.3846559557578455,3536,0,0,1
-0.8536488842962242,6056,0,1,1
0.07960962439642381,1717,0,0,0
-0.22784719120914673,6560,0,1,1
-0.9796816460993951,3812,0,0,0
0.978398458719808,6027,1,1,1
-1.0054684356815191,7471,1,0,1
0.8580371367418879,5255,2,1,1
-1.1069961670854296,9286,0,0,1
0.6770541183572478,4171,2,0,0
0.5297827447175973,7970,2,1,0
1.5500354895633006,5978,0,0,0
0.73765514122876,4073,2,1,1
-0.2059608086028329,9111,0,1,0
0.5415390950722482,6978,0,0,1
-0.18486002033440335,1785,2,1,1
-0.8294677392818807,4285,1,0,1
-0.4095882392180606,4093,1,1,0
-0.22770247646269437,5492,0,0,1
-0.18508053804328287,8115,2,0,1
-1.3574973931944059,4620,0,0,0
1.502741332187,7181,1,0,1
0.39414368022135304,6232,2,0,1
1.5272670361214682,6750,1,0,1
-0.4433894692822824,7772,1,1,0
0.755158734371089,1372,2,1,1
1.148700150580586,1876,2,1,1
-0.48453669552356043,3232,1,0,1
0.25192354035072895,3126,0,1,1
1.062360576375767,8335,1,1,1
-0.48474343087563515,3012,0,1,1
1.403308519017447,3859,0,1,1
0.7217089544053943,9262,1,0,0
1.2330619565838892,9461,1,0,1
1.2220222887830978,6026,2,0,1
0.22561991238841833,9064,1,1,0
-0.3074471929363284,9603,1,0,1
0.983442801310432,6057,1,0,1
-0.09777619886211562,6866,2,0,1
0.1099790476162046,2995,1,0,1
0.2688551656856512,3756,1,1,0
0.43844706617097223,9006,0,0,1
-1.6164540952032396,8898,0,1,0
-1.5707104529674993,8767,1,0,0
0.8256348158933718,9802,2,1,0
1.4659355483392917,8084,0,1,1
0.3796308585057055,4416,1,0,0
1.6108639213220954,6825,2,1,1
0.3864393427673674,5464,2,0,1
-0.6399741155701635,2285,2,1,1
-0.24156063623010499,1246,0,0,1
-1.6839049494068286,4537,1,0,1
-1.6303536020410654,4101,1,0,0
-0.20032382466959478,3459,0,1,1
-1.080513368484654,4510,1,0,1
-0.8541450491412035,9727,1,1,0
-1.5372331082881947,3978,1,0,0
0.09763694709734204,6748,1,0,1
-0.1179949162950261,3960,0,1,0
-0.5751074532675091,6315,0,0,0
0.6894995865521478,4643,1,1,1
0.09276488396678029,4009,2,1,1
-1.3073433967810713,1053,2,0,1
-1.583665868364184,5383,0,1,0
0.17434954507387992,2079,1,0,0
-0.976484139320639,3408,0,0,1
-0.8302119865493499,7722,0,0,0
0.6293464902767977,8279,0,1,1
-0.9955244652467236,2941,1,0,0
1.616494014076931,6794,0,1,0
-1.3984309929052068,4414,0,1,1
-0.29426436865236166,1991,1,0,0
-1.616336945170397,9625,2,1,1
-0.27953102922783457,8003,0,0,0
-0.7160802898472821,7874,0,0,1
-0.8522293015453108,1625,1,0,0
-1.4810700043078873,8181,2,1,0
1.5318289962239175,4678,1,0,1
0.08620448212760819,4202,2,1,0
-0.6688136971845915,7031,1,1,0
0.45915505727045997,1802,2,1,1
1.4555849983787497,4127,2,0,0
-0.963142817933415,2273,2,1,0
-1.5314238448948942,6991,1,1,1
0.8807091136860856,7034,0,1,1
-0.612299143105757,2418,2,0,0
-1.1486188846364795,4894,2,0,0
-0.3075919076827807,6344,0,1,1
1.1296667158329035,9179,2,1,0
-0.8141210849795317,9414,1,0,1
-0.6585734060784887,6692,1,0,1
0.5458116256817933,2405,1,0,1
-0.23316028975746755,6680,2,0,0
1.1943542074970936,3905,0,1,1
-0.5526422116753861,3133,1,1,0
-0.5357519334108788,3405,0,0,0
-0.7212969118979683,8232,1,0,1
1.5711776249021454,7912,2,0,1
1.6701762938323415,9064,2,1,1
0.756109716990633,4525,0,1,0
0.4757283413284523,1715,0,1,0
0.784225724872799,6236,2,1,0
-0.6482435296531536,1799,1,0,1
0.4782849685157768,9652,0,1,1
-1.3166671611596423,3651,0,0,1
-0.47100242114106683,3569,2,0,1
1.1873803349537715,8001,0,1,0
1.1694288152152812,9431,0,0,1
